"[Setting]"
"Graph","Graph8"
"File Name","E:\??? ???? ???\2.????\MW#01\Auto_0006\SOUND\NL_001_20180913_170920_130dB_0006_0000_ST0001.wav"
"Channel","1"
"Sampling Frequency","48000"
"Calibration","Calibrated"
"Y Label","Pa      "
"Data Time","0d 00:00:40.000"
"Start Time","0d 00:02:50.000"
"End Time","0d 00:03:30.000"
"HPF Cutoff Frequency","----"
"HPF Order","OFF"
"LPF Cutoff Frequency","----"
"LPF Order","OFF"
"Dif-Int Filter","OFF"
"Analysis","Wave"
"Frequency Weighting","Z"
"Time Weighting","F"
"Calc Start Time","0d 00:00:00.000"
"Calc End Time","0d 00:00:00.000"

"[Calc Data]"
"Max","Time of Max","Min","Time of Min","Average","Variance","Root Mean Square"
"-----","-----","-----","-----","-----","-----","-----"

"[Tshort Data]"
"Time","Amplitude"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","60.350115E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.388","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","77.593005E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","77.593005E-3"
"0d 00:02:50.389","77.593005E-3"
"0d 00:02:50.389","77.593005E-3"
"0d 00:02:50.389","77.593005E-3"
"0d 00:02:50.389","77.593005E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.389","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","68.971560E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.390","77.593005E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","77.593005E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.391","68.971560E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","68.971560E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.392","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","68.971560E-3"
"0d 00:02:50.393","68.971560E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","60.350115E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.393","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","43.107225E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.394","51.728670E-3"
"0d 00:02:50.395","51.728670E-3"
"0d 00:02:50.395","51.728670E-3"
"0d 00:02:50.395","51.728670E-3"
"0d 00:02:50.395","51.728670E-3"
"0d 00:02:50.395","51.728670E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","51.728670E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","51.728670E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.395","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","43.107225E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.396","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.397","34.485780E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","34.485780E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.398","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","34.485780E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","34.485780E-3"
"0d 00:02:50.399","34.485780E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","17.242890E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.399","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","25.864335E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.400","17.242890E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","17.242890E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","17.242890E-3"
"0d 00:02:50.401","17.242890E-3"
"0d 00:02:50.401","17.242890E-3"
"0d 00:02:50.401","17.242890E-3"
"0d 00:02:50.401","17.242890E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
"0d 00:02:50.401","8.621445E-3"
